,,,,Content_Type,Sentiment,,Datetime,Time,Interval,,
,,,,audio,positive,,9:58:00 AM,9:58:00 AM,Morning,,
,,,,audio,positive,,4:05:00 AM,4:05:00 AM,Late Night,,
,,,,audio,positive,,2:40:00 AM,2:40:00 AM,Late Night,,
,,,,audio,positive,,4:14:00 PM,4:14:00 PM,Afternoon,,
,,,,audio,positive,,3:26:00 PM,3:26:00 PM,Afternoon,,
,,,,audio,positive,,8:47:00 AM,8:47:00 AM,Morning,,
,,,,audio,positive,,12:32:00 AM,12:32:00 AM,Late Night,,
,,,,audio,positive,,6:18:00 PM,6:18:00 PM,Evening,,
,,,,audio,positive,,2:41:00 AM,2:41:00 AM,Late Night,,
,,,,audio,positive,,5:11:00 AM,5:11:00 AM,Late Night,,
,,,,audio,positive,,7:59:00 AM,7:59:00 AM,Morning,,
,,,,audio,positive,,7:22:00 AM,7:22:00 AM,Morning,,
,,,,audio,positive,,9:12:00 AM,9:12:00 AM,Morning,,
,,,,audio,positive,,1:28:00 PM,1:28:00 PM,Afternoon,,
,,,,audio,positive,,10:53:00 AM,10:53:00 AM,Morning,,
,,,,audio,positive,,9:12:00 PM,9:12:00 PM,Evening,,
,,,,audio,positive,,11:38:00 PM,11:38:00 PM,Night,,
,,,,audio,positive,,3:58:00 PM,3:58:00 PM,Afternoon,,
,,,,audio,positive,,10:32:00 PM,10:32:00 PM,Night,,
,,,,audio,positive,,6:29:00 AM,6:29:00 AM,Morning,,
,,,,audio,positive,,4:58:00 AM,4:58:00 AM,Late Night,,
,,,,audio,positive,,11:56:00 PM,11:56:00 PM,Night,,
,,,,audio,positive,,7:25:00 PM,7:25:00 PM,Evening,,
,,,,audio,positive,,3:05:00 AM,3:05:00 AM,Late Night,,
,,,,audio,positive,,3:28:00 PM,3:28:00 PM,Afternoon,,
,,,,audio,positive,,11:57:00 AM,11:57:00 AM,Afternoon,,
,,,,audio,positive,,11:19:00 PM,11:19:00 PM,Night,,
,,,,audio,positive,,7:22:00 PM,7:22:00 PM,Evening,,
,,,,audio,positive,,7:25:00 PM,7:25:00 PM,Evening,,
,,,,audio,positive,,4:50:00 AM,4:50:00 AM,Late Night,,
,,,,audio,positive,,4:24:00 PM,4:24:00 PM,Afternoon,,
,,,,audio,positive,,8:39:00 AM,8:39:00 AM,Morning,,
,,,,audio,positive,,10:08:00 AM,10:08:00 AM,Morning,,
,,,,audio,positive,,6:51:00 AM,6:51:00 AM,Morning,,
,,,,audio,positive,,8:23:00 PM,8:23:00 PM,Evening,,
,,,,audio,positive,,7:23:00 AM,7:23:00 AM,Morning,,
,,,,audio,positive,,9:53:00 PM,9:53:00 PM,Evening,,
,,,,audio,positive,,10:58:00 AM,10:58:00 AM,Morning,,
,,,,audio,positive,,4:02:00 PM,4:02:00 PM,Afternoon,,
,,,,audio,positive,,12:21:00 PM,12:21:00 PM,Afternoon,,
,,,,audio,positive,,12:03:00 AM,12:03:00 AM,Late Night,,
,,,,audio,positive,,12:38:00 AM,12:38:00 AM,Late Night,,
,,,,audio,positive,,6:19:00 AM,6:19:00 AM,Morning,,
,,,,audio,positive,,5:48:00 AM,5:48:00 AM,Late Night,,
,,,,audio,positive,,10:28:00 AM,10:28:00 AM,Morning,,
,,,,audio,positive,,9:25:00 PM,9:25:00 PM,Evening,,
,,,,audio,positive,,10:50:00 PM,10:50:00 PM,Night,,
,,,,audio,positive,,6:43:00 AM,6:43:00 AM,Morning,,
,,,,audio,positive,,11:22:00 AM,11:22:00 AM,Afternoon,,
,,,,audio,positive,,8:53:00 AM,8:53:00 AM,Morning,,
,,,,audio,positive,,2:18:00 AM,2:18:00 AM,Late Night,,
,,,,audio,positive,,6:31:00 AM,6:31:00 AM,Morning,,
,,,,audio,positive,,4:22:00 PM,4:22:00 PM,Afternoon,,
,,,,audio,positive,,9:36:00 AM,9:36:00 AM,Morning,,
,,,,audio,positive,,7:32:00 PM,7:32:00 PM,Evening,,
,,,,audio,positive,,6:34:00 AM,6:34:00 AM,Morning,,
,,,,audio,positive,,6:21:00 PM,6:21:00 PM,Evening,,
,,,,audio,positive,,9:06:00 AM,9:06:00 AM,Morning,,
,,,,audio,positive,,4:29:00 AM,4:29:00 AM,Late Night,,
,,,,audio,positive,,8:54:00 AM,8:54:00 AM,Morning,,
,,,,audio,positive,,7:30:00 AM,7:30:00 AM,Morning,,
,,,,audio,positive,,3:32:00 AM,3:32:00 AM,Late Night,,
,,,,audio,positive,,5:58:00 PM,5:58:00 PM,Evening,,
,,,,audio,positive,,10:31:00 AM,10:31:00 AM,Morning,,
,,,,audio,positive,,2:17:00 PM,2:17:00 PM,Afternoon,,
,,,,audio,positive,,2:52:00 AM,2:52:00 AM,Late Night,,
,,,,audio,positive,,4:13:00 PM,4:13:00 PM,Afternoon,,
,,,,audio,positive,,1:22:00 AM,1:22:00 AM,Late Night,,
,,,,audio,positive,,11:23:00 PM,11:23:00 PM,Night,,
,,,,audio,positive,,10:48:00 AM,10:48:00 AM,Morning,,
,,,,audio,positive,,10:03:00 PM,10:03:00 PM,Night,,
,,,,audio,positive,,8:32:00 PM,8:32:00 PM,Evening,,
,,,,audio,positive,,4:47:00 PM,4:47:00 PM,Afternoon,,
,,,,audio,positive,,6:41:00 PM,6:41:00 PM,Evening,,
,,,,audio,positive,,6:53:00 AM,6:53:00 AM,Morning,,
,,,,audio,positive,,7:11:00 AM,7:11:00 AM,Morning,,
,,,,audio,positive,,9:45:00 PM,9:45:00 PM,Evening,,
,,,,audio,positive,,12:54:00 PM,12:54:00 PM,Afternoon,,
,,,,audio,positive,,3:43:00 PM,3:43:00 PM,Afternoon,,
,,,,audio,positive,,3:48:00 AM,3:48:00 AM,Late Night,,
,,,,audio,positive,,10:36:00 PM,10:36:00 PM,Night,,
,,,,audio,positive,,11:27:00 PM,11:27:00 PM,Night,,
,,,,audio,positive,,3:17:00 AM,3:17:00 AM,Late Night,,
,,,,audio,positive,,8:02:00 PM,8:02:00 PM,Evening,,
,,,,audio,positive,,4:09:00 AM,4:09:00 AM,Late Night,,
,,,,audio,positive,,11:27:00 PM,11:27:00 PM,Night,,
,,,,audio,positive,,11:54:00 PM,11:54:00 PM,Night,,
,,,,audio,positive,,4:02:00 AM,4:02:00 AM,Late Night,,
,,,,audio,positive,,11:10:00 PM,11:10:00 PM,Night,,
,,,,audio,positive,,4:23:00 AM,4:23:00 AM,Late Night,,
,,,,audio,positive,,8:47:00 AM,8:47:00 AM,Morning,,
,,,,audio,positive,,12:12:00 PM,12:12:00 PM,Afternoon,,
,,,,audio,positive,,5:53:00 AM,5:53:00 AM,Late Night,,
,,,,audio,positive,,11:10:00 PM,11:10:00 PM,Night,,
,,,,audio,positive,,1:46:00 PM,1:46:00 PM,Afternoon,,
,,,,audio,positive,,1:42:00 PM,1:42:00 PM,Afternoon,,
,,,,audio,positive,,7:15:00 PM,7:15:00 PM,Evening,,
,,,,audio,positive,,2:00:00 PM,2:00:00 PM,Afternoon,,
,,,,audio,positive,,2:07:00 PM,2:07:00 PM,Afternoon,,
,,,,audio,positive,,9:27:00 PM,9:27:00 PM,Evening,,
,,,,audio,positive,,5:26:00 PM,5:26:00 PM,Evening,,
,,,,audio,positive,,4:18:00 PM,4:18:00 PM,Afternoon,,
,,,,audio,positive,,10:53:00 AM,10:53:00 AM,Morning,,
,,,,audio,positive,,1:15:00 AM,1:15:00 AM,Late Night,,
,,,,audio,positive,,7:48:00 PM,7:48:00 PM,Evening,,
,,,,audio,positive,,5:44:00 AM,5:44:00 AM,Late Night,,
,,,,audio,positive,,4:28:00 PM,4:28:00 PM,Afternoon,,
,,,,audio,positive,,4:56:00 PM,4:56:00 PM,Afternoon,,
,,,,audio,positive,,3:07:00 AM,3:07:00 AM,Late Night,,
,,,,audio,positive,,4:03:00 AM,4:03:00 AM,Late Night,,
,,,,audio,positive,,6:05:00 AM,6:05:00 AM,Morning,,
,,,,audio,positive,,12:21:00 PM,12:21:00 PM,Afternoon,,
,,,,audio,positive,,6:32:00 PM,6:32:00 PM,Evening,,
,,,,audio,positive,,8:02:00 PM,8:02:00 PM,Evening,,
,,,,audio,positive,,2:02:00 PM,2:02:00 PM,Afternoon,,
,,,,audio,positive,,10:42:00 AM,10:42:00 AM,Morning,,
,,,,audio,positive,,2:04:00 PM,2:04:00 PM,Afternoon,,
,,,,audio,positive,,8:14:00 AM,8:14:00 AM,Morning,,
,,,,audio,positive,,7:09:00 PM,7:09:00 PM,Evening,,
,,,,audio,positive,,3:42:00 PM,3:42:00 PM,Afternoon,,
,,,,audio,positive,,6:19:00 PM,6:19:00 PM,Evening,,
,,,,audio,positive,,6:08:00 AM,6:08:00 AM,Morning,,
,,,,audio,positive,,10:20:00 AM,10:20:00 AM,Morning,,
,,,,audio,positive,,10:24:00 PM,10:24:00 PM,Night,,
,,,,audio,positive,,7:23:00 AM,7:23:00 AM,Morning,,
,,,,audio,positive,,5:17:00 AM,5:17:00 AM,Late Night,,
,,,,audio,neutral,,8:22:00 PM,8:22:00 PM,Evening,,
,,,,audio,neutral,,1:34:00 PM,1:34:00 PM,Afternoon,,
,,,,audio,neutral,,8:46:00 PM,8:46:00 PM,Evening,,
,,,,audio,positive,,12:36:00 AM,12:36:00 AM,Late Night,,
,,,,audio,neutral,,4:17:00 AM,4:17:00 AM,Late Night,,
,,,,audio,positive,,3:44:00 PM,3:44:00 PM,Afternoon,,
,,,,audio,positive,,11:17:00 AM,11:17:00 AM,Afternoon,,
,,,,audio,neutral,,6:10:00 AM,6:10:00 AM,Morning,,
,,,,audio,positive,,7:53:00 AM,7:53:00 AM,Morning,,
,,,,audio,positive,,7:39:00 AM,7:39:00 AM,Morning,,
,,,,audio,neutral,,6:49:00 PM,6:49:00 PM,Evening,,
,,,,audio,neutral,,6:13:00 PM,6:13:00 PM,Evening,,
,,,,audio,positive,,2:43:00 PM,2:43:00 PM,Afternoon,,
,,,,audio,neutral,,8:47:00 AM,8:47:00 AM,Morning,,
,,,,audio,positive,,4:05:00 PM,4:05:00 PM,Afternoon,,
,,,,audio,neutral,,7:10:00 PM,7:10:00 PM,Evening,,
,,,,audio,neutral,,6:14:00 AM,6:14:00 AM,Morning,,
,,,,audio,neutral,,11:45:00 AM,11:45:00 AM,Afternoon,,
,,,,audio,neutral,,6:50:00 PM,6:50:00 PM,Evening,,
,,,,audio,neutral,,10:06:00 PM,10:06:00 PM,Night,,
,,,,audio,neutral,,2:10:00 PM,2:10:00 PM,Afternoon,,
,,,,audio,positive,,2:27:00 PM,2:27:00 PM,Afternoon,,
,,,,audio,neutral,,2:51:00 AM,2:51:00 AM,Late Night,,
,,,,audio,neutral,,2:03:00 AM,2:03:00 AM,Late Night,,
,,,,audio,positive,,3:22:00 AM,3:22:00 AM,Late Night,,
,,,,audio,positive,,7:46:00 PM,7:46:00 PM,Evening,,
,,,,audio,positive,,11:39:00 PM,11:39:00 PM,Night,,
,,,,audio,neutral,,7:25:00 PM,7:25:00 PM,Evening,,
,,,,audio,neutral,,12:22:00 PM,12:22:00 PM,Afternoon,,
,,,,audio,positive,,5:35:00 PM,5:35:00 PM,Evening,,
,,,,audio,neutral,,8:36:00 AM,8:36:00 AM,Morning,,
,,,,audio,neutral,,11:37:00 AM,11:37:00 AM,Afternoon,,
,,,,audio,positive,,4:03:00 PM,4:03:00 PM,Afternoon,,
,,,,audio,positive,,8:47:00 PM,8:47:00 PM,Evening,,
,,,,audio,positive,,7:21:00 PM,7:21:00 PM,Evening,,
,,,,audio,neutral,,11:58:00 PM,11:58:00 PM,Night,,
,,,,audio,neutral,,8:21:00 AM,8:21:00 AM,Morning,,
,,,,audio,neutral,,3:21:00 AM,3:21:00 AM,Late Night,,
,,,,audio,neutral,,2:49:00 AM,2:49:00 AM,Late Night,,
,,,,audio,neutral,,9:33:00 PM,9:33:00 PM,Evening,,
,,,,audio,neutral,,10:30:00 AM,10:30:00 AM,Morning,,
,,,,audio,neutral,,9:27:00 AM,9:27:00 AM,Morning,,
,,,,audio,positive,,4:22:00 PM,4:22:00 PM,Afternoon,,
,,,,audio,positive,,10:20:00 AM,10:20:00 AM,Morning,,
,,,,audio,neutral,,2:45:00 PM,2:45:00 PM,Afternoon,,
,,,,audio,neutral,,5:58:00 AM,5:58:00 AM,Late Night,,
,,,,audio,positive,,5:25:00 PM,5:25:00 PM,Evening,,
,,,,audio,positive,,2:01:00 AM,2:01:00 AM,Late Night,,
,,,,audio,positive,,8:36:00 PM,8:36:00 PM,Evening,,
,,,,audio,positive,,4:12:00 PM,4:12:00 PM,Afternoon,,
,,,,audio,neutral,,11:21:00 AM,11:21:00 AM,Afternoon,,
,,,,audio,neutral,,8:37:00 PM,8:37:00 PM,Evening,,
,,,,audio,positive,,6:00:00 AM,6:00:00 AM,Morning,,
,,,,audio,positive,,4:04:00 PM,4:04:00 PM,Afternoon,,
,,,,audio,neutral,,7:48:00 AM,7:48:00 AM,Morning,,
,,,,audio,neutral,,11:07:00 AM,11:07:00 AM,Afternoon,,
,,,,audio,neutral,,11:51:00 PM,11:51:00 PM,Night,,
,,,,audio,positive,,4:04:00 PM,4:04:00 PM,Afternoon,,
,,,,audio,neutral,,8:34:00 PM,8:34:00 PM,Evening,,
,,,,audio,positive,,8:14:00 PM,8:14:00 PM,Evening,,
,,,,audio,positive,,8:29:00 AM,8:29:00 AM,Morning,,
,,,,audio,positive,,12:37:00 AM,12:37:00 AM,Late Night,,
,,,,audio,neutral,,4:05:00 AM,4:05:00 AM,Late Night,,
,,,,audio,neutral,,9:50:00 PM,9:50:00 PM,Evening,,
,,,,audio,positive,,12:04:00 AM,12:04:00 AM,Late Night,,
,,,,audio,positive,,3:03:00 AM,3:03:00 AM,Late Night,,
,,,,audio,positive,,2:23:00 PM,2:23:00 PM,Afternoon,,
,,,,audio,positive,,8:57:00 AM,8:57:00 AM,Morning,,
,,,,audio,positive,,3:12:00 PM,3:12:00 PM,Afternoon,,
,,,,audio,positive,,6:58:00 PM,6:58:00 PM,Evening,,
,,,,audio,positive,,12:53:00 AM,12:53:00 AM,Late Night,,
,,,,audio,neutral,,3:22:00 PM,3:22:00 PM,Afternoon,,
,,,,audio,positive,,4:56:00 AM,4:56:00 AM,Late Night,,
,,,,audio,positive,,6:38:00 PM,6:38:00 PM,Evening,,
,,,,audio,neutral,,7:41:00 AM,7:41:00 AM,Morning,,
,,,,audio,neutral,,3:35:00 PM,3:35:00 PM,Afternoon,,
,,,,audio,positive,,1:45:00 AM,1:45:00 AM,Late Night,,
,,,,audio,positive,,4:50:00 PM,4:50:00 PM,Afternoon,,
,,,,audio,positive,,12:11:00 AM,12:11:00 AM,Late Night,,
,,,,audio,negative,,7:23:00 PM,7:23:00 PM,Evening,,
,,,,audio,negative,,4:43:00 PM,4:43:00 PM,Afternoon,,
,,,,audio,negative,,10:55:00 AM,10:55:00 AM,Morning,,
,,,,audio,negative,,8:31:00 PM,8:31:00 PM,Evening,,
,,,,audio,negative,,6:00:00 PM,6:00:00 PM,Evening,,
,,,,audio,negative,,9:21:00 PM,9:21:00 PM,Evening,,
,,,,audio,negative,,10:15:00 AM,10:15:00 AM,Morning,,
,,,,audio,negative,,12:54:00 PM,12:54:00 PM,Afternoon,,
,,,,audio,negative,,11:11:00 PM,11:11:00 PM,Night,,
,,,,audio,negative,,12:00:00 AM,12:00:00 AM,Late Night,,
,,,,audio,negative,,6:03:00 PM,6:03:00 PM,Evening,,
,,,,audio,negative,,11:51:00 AM,11:51:00 AM,Afternoon,,
,,,,audio,negative,,4:25:00 PM,4:25:00 PM,Afternoon,,
,,,,audio,negative,,6:15:00 AM,6:15:00 AM,Morning,,
,,,,audio,negative,,1:41:00 PM,1:41:00 PM,Afternoon,,
,,,,audio,negative,,11:08:00 AM,11:08:00 AM,Afternoon,,
,,,,audio,negative,,9:14:00 PM,9:14:00 PM,Evening,,
,,,,audio,negative,,9:28:00 AM,9:28:00 AM,Morning,,
,,,,audio,negative,,7:28:00 AM,7:28:00 AM,Morning,,
,,,,audio,negative,,10:02:00 PM,10:02:00 PM,Night,,
,,,,audio,negative,,11:30:00 AM,11:30:00 AM,Afternoon,,
,,,,audio,negative,,6:32:00 AM,6:32:00 AM,Morning,,
,,,,audio,negative,,12:16:00 PM,12:16:00 PM,Afternoon,,
,,,,audio,negative,,2:45:00 AM,2:45:00 AM,Late Night,,
,,,,audio,negative,,2:32:00 PM,2:32:00 PM,Afternoon,,
,,,,audio,negative,,10:17:00 PM,10:17:00 PM,Night,,
,,,,audio,negative,,4:33:00 AM,4:33:00 AM,Late Night,,
,,,,audio,negative,,10:12:00 PM,10:12:00 PM,Night,,
,,,,audio,negative,,9:32:00 PM,9:32:00 PM,Evening,,
,,,,audio,negative,,4:14:00 AM,4:14:00 AM,Late Night,,
,,,,audio,negative,,12:43:00 AM,12:43:00 AM,Late Night,,
,,,,audio,negative,,11:59:00 AM,11:59:00 AM,Afternoon,,
,,,,audio,negative,,10:27:00 PM,10:27:00 PM,Night,,
,,,,audio,negative,,9:07:00 AM,9:07:00 AM,Morning,,
,,,,audio,negative,,2:51:00 AM,2:51:00 AM,Late Night,,
,,,,audio,negative,,6:39:00 PM,6:39:00 PM,Evening,,
,,,,audio,negative,,9:20:00 AM,9:20:00 AM,Morning,,
,,,,audio,negative,,11:41:00 PM,11:41:00 PM,Night,,
,,,,audio,negative,,4:43:00 AM,4:43:00 AM,Late Night,,
,,,,audio,negative,,1:05:00 PM,1:05:00 PM,Afternoon,,
,,,,audio,negative,,6:03:00 PM,6:03:00 PM,Evening,,
,,,,audio,negative,,8:03:00 PM,8:03:00 PM,Evening,,
,,,,audio,negative,,8:38:00 AM,8:38:00 AM,Morning,,
,,,,audio,negative,,10:46:00 PM,10:46:00 PM,Night,,
,,,,audio,negative,,11:41:00 PM,11:41:00 PM,Night,,
,,,,audio,negative,,7:26:00 PM,7:26:00 PM,Evening,,
,,,,audio,negative,,10:43:00 AM,10:43:00 AM,Morning,,
,,,,audio,negative,,7:50:00 PM,7:50:00 PM,Evening,,
,,,,audio,negative,,4:51:00 PM,4:51:00 PM,Afternoon,,
,,,,audio,negative,,8:45:00 AM,8:45:00 AM,Morning,,
,,,,audio,negative,,10:36:00 AM,10:36:00 AM,Morning,,
,,,,audio,negative,,1:22:00 PM,1:22:00 PM,Afternoon,,
,,,,audio,negative,,5:31:00 PM,5:31:00 PM,Evening,,
,,,,audio,negative,,10:54:00 AM,10:54:00 AM,Morning,,
,,,,audio,negative,,4:09:00 AM,4:09:00 AM,Late Night,,
,,,,audio,negative,,3:20:00 PM,3:20:00 PM,Afternoon,,
,,,,audio,negative,,9:01:00 PM,9:01:00 PM,Evening,,
,,,,audio,negative,,10:04:00 AM,10:04:00 AM,Morning,,
,,,,audio,negative,,9:52:00 AM,9:52:00 AM,Morning,,
,,,,audio,negative,,4:16:00 AM,4:16:00 AM,Late Night,,
,,,,audio,negative,,6:23:00 PM,6:23:00 PM,Evening,,
,,,,audio,negative,,1:05:00 PM,1:05:00 PM,Afternoon,,
,,,,audio,negative,,3:05:00 AM,3:05:00 AM,Late Night,,
,,,,audio,negative,,1:45:00 PM,1:45:00 PM,Afternoon,,
,,,,audio,negative,,11:38:00 PM,11:38:00 PM,Night,,
,,,,audio,negative,,7:37:00 PM,7:37:00 PM,Evening,,
,,,,audio,negative,,12:08:00 AM,12:08:00 AM,Late Night,,
,,,,audio,negative,,6:34:00 AM,6:34:00 AM,Morning,,
,,,,audio,negative,,6:58:00 AM,6:58:00 AM,Morning,,
,,,,audio,negative,,2:50:00 AM,2:50:00 AM,Late Night,,
,,,,audio,negative,,11:08:00 PM,11:08:00 PM,Night,,
,,,,audio,negative,,10:44:00 PM,10:44:00 PM,Night,,
,,,,audio,negative,,10:22:00 PM,10:22:00 PM,Night,,
,,,,audio,negative,,10:14:00 PM,10:14:00 PM,Night,,
,,,,audio,negative,,10:40:00 AM,10:40:00 AM,Morning,,
,,,,audio,negative,,2:00:00 PM,2:00:00 PM,Afternoon,,
,,,,audio,negative,,11:42:00 AM,11:42:00 AM,Afternoon,,
,,,,audio,negative,,8:30:00 AM,8:30:00 AM,Morning,,
,,,,audio,negative,,11:48:00 PM,11:48:00 PM,Night,,
,,,,audio,negative,,10:01:00 PM,10:01:00 PM,Night,,
,,,,audio,negative,,3:23:00 AM,3:23:00 AM,Late Night,,
,,,,audio,negative,,10:05:00 PM,10:05:00 PM,Night,,
,,,,audio,negative,,7:53:00 PM,7:53:00 PM,Evening,,
,,,,audio,negative,,8:40:00 AM,8:40:00 AM,Morning,,
,,,,audio,negative,,11:30:00 AM,11:30:00 AM,Afternoon,,
,,,,audio,negative,,8:10:00 AM,8:10:00 AM,Morning,,
,,,,audio,negative,,1:19:00 AM,1:19:00 AM,Late Night,,
,,,,audio,negative,,8:20:00 AM,8:20:00 AM,Morning,,
,,,,audio,negative,,2:28:00 AM,2:28:00 AM,Late Night,,
,,,,audio,negative,,3:25:00 PM,3:25:00 PM,Afternoon,,
,,,,audio,negative,,6:22:00 PM,6:22:00 PM,Evening,,
,,,,audio,negative,,2:44:00 AM,2:44:00 AM,Late Night,,
,,,,audio,negative,,3:52:00 PM,3:52:00 PM,Afternoon,,
,,,,audio,negative,,9:42:00 PM,9:42:00 PM,Evening,,
,,,,audio,negative,,2:54:00 AM,2:54:00 AM,Late Night,,
,,,,audio,negative,,2:34:00 PM,2:34:00 PM,Afternoon,,
,,,,audio,negative,,2:18:00 AM,2:18:00 AM,Late Night,,
,,,,audio,negative,,6:06:00 PM,6:06:00 PM,Evening,,
,,,,audio,negative,,4:02:00 PM,4:02:00 PM,Afternoon,,
,,,,audio,negative,,8:29:00 PM,8:29:00 PM,Evening,,
,,,,audio,negative,,12:14:00 PM,12:14:00 PM,Afternoon,,
,,,,audio,negative,,11:14:00 PM,11:14:00 PM,Night,,
,,,,audio,negative,,5:53:00 PM,5:53:00 PM,Evening,,
,,,,audio,negative,,10:11:00 PM,10:11:00 PM,Night,,
,,,,audio,negative,,5:44:00 AM,5:44:00 AM,Late Night,,
,,,,audio,negative,,7:21:00 AM,7:21:00 AM,Morning,,
,,,,audio,negative,,7:35:00 PM,7:35:00 PM,Evening,,
,,,,audio,negative,,7:50:00 PM,7:50:00 PM,Evening,,
,,,,audio,negative,,1:23:00 AM,1:23:00 AM,Late Night,,
,,,,audio,positive,,9:35:00 PM,9:35:00 PM,Evening,,
,,,,audio,negative,,3:21:00 PM,3:21:00 PM,Afternoon,,
,,,,audio,negative,,12:29:00 AM,12:29:00 AM,Late Night,,
,,,,audio,positive,,7:25:00 AM,7:25:00 AM,Morning,,
,,,,audio,neutral,,5:51:00 AM,5:51:00 AM,Late Night,,
,,,,audio,neutral,,5:57:00 AM,5:57:00 AM,Late Night,,
,,,,audio,positive,,4:49:00 AM,4:49:00 AM,Late Night,,
,,,,audio,positive,,7:56:00 PM,7:56:00 PM,Evening,,
,,,,audio,negative,,5:11:00 PM,5:11:00 PM,Evening,,
,,,,audio,positive,,1:26:00 AM,1:26:00 AM,Late Night,,
,,,,audio,positive,,1:38:00 PM,1:38:00 PM,Afternoon,,
,,,,audio,negative,,7:10:00 AM,7:10:00 AM,Morning,,
,,,,audio,negative,,9:18:00 PM,9:18:00 PM,Evening,,
,,,,audio,positive,,5:03:00 PM,5:03:00 PM,Evening,,
,,,,audio,negative,,2:08:00 AM,2:08:00 AM,Late Night,,
,,,,audio,negative,,5:00:00 PM,5:00:00 PM,Evening,,
,,,,audio,negative,,11:32:00 AM,11:32:00 AM,Afternoon,,
,,,,audio,positive,,4:13:00 AM,4:13:00 AM,Late Night,,
,,,,audio,negative,,6:57:00 PM,6:57:00 PM,Evening,,
,,,,audio,positive,,5:51:00 AM,5:51:00 AM,Late Night,,
,,,,audio,positive,,1:15:00 AM,1:15:00 AM,Late Night,,
,,,,audio,negative,,4:15:00 PM,4:15:00 PM,Afternoon,,
,,,,audio,positive,,6:22:00 AM,6:22:00 AM,Morning,,
,,,,audio,negative,,11:15:00 AM,11:15:00 AM,Afternoon,,
,,,,audio,positive,,7:13:00 PM,7:13:00 PM,Evening,,
,,,,audio,negative,,7:08:00 AM,7:08:00 AM,Morning,,
,,,,audio,positive,,7:25:00 PM,7:25:00 PM,Evening,,
,,,,audio,negative,,10:42:00 PM,10:42:00 PM,Night,,
,,,,audio,positive,,7:29:00 PM,7:29:00 PM,Evening,,
,,,,audio,neutral,,4:58:00 PM,4:58:00 PM,Afternoon,,
,,,,audio,positive,,6:33:00 AM,6:33:00 AM,Morning,,
,,,,audio,positive,,4:02:00 AM,4:02:00 AM,Late Night,,
,,,,audio,negative,,10:33:00 PM,10:33:00 PM,Night,,
,,,,audio,negative,,7:26:00 PM,7:26:00 PM,Evening,,
,,,,audio,positive,,2:21:00 PM,2:21:00 PM,Afternoon,,
,,,,audio,negative,,4:03:00 PM,4:03:00 PM,Afternoon,,
,,,,audio,positive,,8:07:00 AM,8:07:00 AM,Morning,,
,,,,audio,negative,,10:48:00 AM,10:48:00 AM,Morning,,
,,,,audio,positive,,7:16:00 AM,7:16:00 AM,Morning,,
,,,,audio,neutral,,11:00:00 AM,11:00:00 AM,Afternoon,,
,,,,audio,negative,,3:27:00 AM,3:27:00 AM,Late Night,,
,,,,audio,positive,,3:58:00 PM,3:58:00 PM,Afternoon,,
,,,,audio,negative,,2:59:00 PM,2:59:00 PM,Afternoon,,
,,,,audio,neutral,,12:57:00 AM,12:57:00 AM,Late Night,,
,,,,audio,negative,,10:19:00 PM,10:19:00 PM,Night,,
,,,,audio,negative,,9:47:00 AM,9:47:00 AM,Morning,,
,,,,audio,positive,,7:48:00 AM,7:48:00 AM,Morning,,
,,,,audio,negative,,10:11:00 AM,10:11:00 AM,Morning,,
,,,,audio,positive,,5:37:00 PM,5:37:00 PM,Evening,,
,,,,audio,neutral,,9:46:00 PM,9:46:00 PM,Evening,,
,,,,audio,neutral,,1:17:00 PM,1:17:00 PM,Afternoon,,
,,,,audio,positive,,9:53:00 PM,9:53:00 PM,Evening,,
,,,,audio,positive,,4:30:00 PM,4:30:00 PM,Afternoon,,
,,,,audio,positive,,3:36:00 AM,3:36:00 AM,Late Night,,
,,,,audio,negative,,12:47:00 AM,12:47:00 AM,Late Night,,
,,,,audio,positive,,10:41:00 PM,10:41:00 PM,Night,,
,,,,audio,positive,,1:50:00 PM,1:50:00 PM,Afternoon,,
,,,,audio,positive,,9:21:00 PM,9:21:00 PM,Evening,,
,,,,audio,positive,,3:43:00 PM,3:43:00 PM,Afternoon,,
,,,,audio,positive,,8:07:00 AM,8:07:00 AM,Morning,,
,,,,audio,positive,,3:29:00 AM,3:29:00 AM,Late Night,,
,,,,audio,positive,,4:38:00 PM,4:38:00 PM,Afternoon,,
,,,,audio,positive,,8:36:00 AM,8:36:00 AM,Morning,,
,,,,audio,positive,,9:50:00 AM,9:50:00 AM,Morning,,
,,,,audio,positive,,7:31:00 AM,7:31:00 AM,Morning,,
,,,,audio,positive,,8:51:00 PM,8:51:00 PM,Evening,,
,,,,audio,positive,,10:16:00 PM,10:16:00 PM,Night,,
,,,,audio,positive,,9:57:00 PM,9:57:00 PM,Evening,,
,,,,audio,positive,,6:05:00 PM,6:05:00 PM,Evening,,
,,,,audio,positive,,11:39:00 AM,11:39:00 AM,Afternoon,,
,,,,audio,positive,,2:45:00 PM,2:45:00 PM,Afternoon,,
,,,,audio,positive,,1:58:00 AM,1:58:00 AM,Late Night,,
,,,,audio,positive,,4:47:00 PM,4:47:00 PM,Afternoon,,
,,,,audio,positive,,3:57:00 AM,3:57:00 AM,Late Night,,
,,,,audio,positive,,5:39:00 AM,5:39:00 AM,Late Night,,
,,,,audio,positive,,4:30:00 AM,4:30:00 AM,Late Night,,
,,,,audio,positive,,12:51:00 AM,12:51:00 AM,Late Night,,
